NAME,GVKEY,YEAR,name,ein
VAIL RESORTS INC ,64344,2000,VAIL RESORTS INC,51-0291762
VAIL RESORTS INC ,64344,2001,VAIL RESORTS INC,51-0291762
DIAMOND TECHNOLOGY PARTNERS INC ,64418,1997,DIAMOND MANAGEMENT & TECHNL,36-4069408
DIAMOND TECHNOLOGY PARTNERS INC ,64418,1998,DIAMOND MANAGEMENT & TECHNL,36-4069408
DIAMOND TECHNOLOGY PARTNERS INC ,64418,1999,DIAMOND MANAGEMENT & TECHNL,36-4069408
DIAMOND TECHNOLOGY PARTNERS INC ,64418,2000,DIAMOND MANAGEMENT & TECHNL,36-4069408
DIAMOND TECHNOLOGY PARTNERS INC ,64418,2001,DIAMOND MANAGEMENT & TECHNL,36-4069408
DIAMOND TECHNOLOGY PARTNERS INC ,64418,2002,DIAMOND MANAGEMENT & TECHNL,36-4069408
COLONIAL DOWNS HOLDINGS INC ,64491,1998,COLONIAL HOLDINGS INC  -CL A,54-1826807
COLONIAL DOWNS HOLDINGS INC ,64491,1999,COLONIAL HOLDINGS INC  -CL A,54-1826807
COLONIAL DOWNS HOLDINGS INC ,64491,2000,COLONIAL HOLDINGS INC  -CL A,54-1826807
COLONIAL DOWNS HOLDINGS INC ,64491,2001,COLONIAL HOLDINGS INC  -CL A,54-1826807
AMERITRADE HOLDING CORP ,64552,1997,TD AMERITRADE HOLDING CORP,82-0543156
AMERITRADE HOLDING CORP ,64552,1998,TD AMERITRADE HOLDING CORP,82-0543156
AMERITRADE HOLDING CORP ,64552,1999,TD AMERITRADE HOLDING CORP,82-0543156
AMERITRADE HOLDING CORP ,64552,2000,TD AMERITRADE HOLDING CORP,82-0543156
AMERITRADE HOLDING CORP ,64552,2001,TD AMERITRADE HOLDING CORP,82-0543156
B E A SYSTEMS INC ,64606,1998,BEA SYSTEMS INC,77-0394711
B E A SYSTEMS INC ,64606,1999,BEA SYSTEMS INC,77-0394711
NATIONWIDE FINANCIAL SERVICES IN ,64621,1998,NATIONWIDE FINL SVCS  -CL A,31-1486870
NATIONWIDE FINANCIAL SERVICES IN ,64621,1999,NATIONWIDE FINL SVCS  -CL A,31-1486870
NATIONWIDE FINANCIAL SERVICES IN ,64621,2000,NATIONWIDE FINL SVCS  -CL A,31-1486870
NATIONWIDE FINANCIAL SERVICES IN ,64621,2001,NATIONWIDE FINL SVCS  -CL A,31-1486870
NATIONWIDE FINANCIAL SERVICES IN ,64621,2002,NATIONWIDE FINL SVCS  -CL A,31-1486870
General Cigar ,64640,1998,GENERAL CIGAR HLDGS  -CL A,13-3922128
General Cigar ,64640,1999,GENERAL CIGAR HLDGS  -CL A,13-3922128
General Cigar ,64640,2000,GENERAL CIGAR HLDGS  -CL A,13-3922128
WEIDER NUTRITION INTL INC ,64708,1997,SCHIFF NUTRITION INTL INC,87-0563574
WEIDER NUTRITION INTL INC ,64708,1998,SCHIFF NUTRITION INTL INC,87-0563574
WEIDER NUTRITION INTL INC ,64708,1999,SCHIFF NUTRITION INTL INC,87-0563574
WEIDER NUTRITION INTL INC ,64708,2000,SCHIFF NUTRITION INTL INC,87-0563574
WEIDER NUTRITION INTL INC ,64708,2001,SCHIFF NUTRITION INTL INC,87-0563574
WEIDER NUTRITION INTL INC ,64708,2002,SCHIFF NUTRITION INTL INC,87-0563574
Hartford Life ,64813,1998,HARTFORD LIFE INC  -CL A,06-1470915
Hartford Life ,64813,1999,HARTFORD LIFE INC  -CL A,06-1470915
PAMECO CORP ,64859,1998,PAMECO CORP  -CL A,51-0287654
PAMECO CORP ,64859,1999,PAMECO CORP  -CL A,51-0287654
PAMECO CORP ,64859,2000,PAMECO CORP  -CL A,51-0287654
GLOBALNET FINANCIAL COM INC ,64881,2000,GLOBALNET FINANCIAL.COM INC,06-1489574
GLOBALNET FINANCIAL COM INC ,64881,2001,GLOBALNET FINANCIAL.COM INC,06-1489574
POLO RALPH LAUREN CORP ,64891,1998,RALPH LAUREN CORP,13-2622036
POLO RALPH LAUREN CORP ,64891,1999,RALPH LAUREN CORP,13-2622036
POLO RALPH LAUREN CORP ,64891,2000,RALPH LAUREN CORP,13-2622036
POLO RALPH LAUREN CORP ,64891,2001,RALPH LAUREN CORP,13-2622036
POLO RALPH LAUREN CORP ,64891,2002,RALPH LAUREN CORP,13-2622036
A R M FINANCIAL GROUP INC ,64943,1998,ARM FINANCIAL GROUP INC-CL A,61-1244251
APPLE ORTHODONTIX INC ,64963,1998,APPLE ORTHODONTIX INC  -CL A,74-2795193
COMFORT SYSTEMS USA INC ,64997,1998,COMFORT SYSTEMS USA INC,76-0526487
COMFORT SYSTEMS USA INC ,64997,1999,COMFORT SYSTEMS USA INC,76-0526487
COMFORT SYSTEMS USA INC ,64997,2000,COMFORT SYSTEMS USA INC,76-0526487
COMFORT SYSTEMS USA INC ,64997,2001,COMFORT SYSTEMS USA INC,76-0526487
COMFORT SYSTEMS USA INC ,64997,2002,COMFORT SYSTEMS USA INC,76-0526487
J L K DIRECT DISTRIBUTION INC ,64999,1997,JLK DIRECT DISTR INC  -CL A,23-2896928
J L K DIRECT DISTRIBUTION INC ,64999,1998,JLK DIRECT DISTR INC  -CL A,23-2896928
J L K DIRECT DISTRIBUTION INC ,64999,1999,JLK DIRECT DISTR INC  -CL A,23-2896928
AT HOME CORPORATION ,65068,1998,AT HOME CORP,77-0408542
AT HOME CORPORATION ,65068,2000,AT HOME CORP,77-0408542
AT HOME CORPORATION ,65068,2001,AT HOME CORP,77-0408542
METALS USA INC ,65074,1998,METALS USA INC,76-0533626
METALS USA INC ,65074,1999,METALS USA INC,76-0533626
METALS USA INC ,65074,2000,METALS USA INC,76-0533626
C M P MEDIA INC ,65155,1998,CMP MEDIA INC  -CL A,11-2240940
SCHEID VINEYARDS INC ,65158,1998,SCHEID VINEYARDS INC  -CL A,77-0461833
SCHEID VINEYARDS INC ,65158,1999,SCHEID VINEYARDS INC  -CL A,77-0461833
SCHEID VINEYARDS INC ,65158,2000,SCHEID VINEYARDS INC  -CL A,77-0461833
SCHEID VINEYARDS INC ,65158,2001,SCHEID VINEYARDS INC  -CL A,77-0461833
SCHEID VINEYARDS INC ,65158,2002,SCHEID VINEYARDS INC  -CL A,77-0461833
I M H COMMERCIAL HOLDINGS INC ,65224,1998,IMPAC COML HLDGS INC  -COM,33-0745075
BANC STOCK GROUP INC ,65235,1995,DIAMOND HILL INVESTMENT GRP,65-0190407
BANC STOCK GROUP INC ,65235,1996,DIAMOND HILL INVESTMENT GRP,65-0190407
BANC STOCK GROUP INC ,65235,1997,DIAMOND HILL INVESTMENT GRP,65-0190407
BANC STOCK GROUP INC ,65235,1998,DIAMOND HILL INVESTMENT GRP,65-0190407
BANC STOCK GROUP INC ,65235,1999,DIAMOND HILL INVESTMENT GRP,65-0190407
BANC STOCK GROUP INC ,65235,2000,DIAMOND HILL INVESTMENT GRP,65-0190407
ORTHALLIANCE,65310,1998,ORTHALLIANCE INC  -CL A,95-4632134
ORTHALLIANCE,65310,1999,ORTHALLIANCE INC  -CL A,95-4632134
ORTHALLIANCE,65310,2000,ORTHALLIANCE INC  -CL A,95-4632134
SECURITY CAPITAL GROUP INC ,65424,1998,SECURITY CAP GRP INC  -CL B,36-3692968
SECURITY CAPITAL GROUP INC ,65424,1999,SECURITY CAP GRP INC  -CL B,36-3692968
SECURITY CAPITAL GROUP INC ,65424,2000,SECURITY CAP GRP INC  -CL B,36-3692968
SECURITY CAPITAL GROUP INC ,65424,2001,SECURITY CAP GRP INC  -CL B,36-3692968
SECURITY CAPITAL GROUP INC ,65424,2002,SECURITY CAP GRP INC  -CL B,36-3692968
EDUTREK INTERNATIONAL INC ,65465,1998,EDUTREK INTL INC  -CL A,58-2255472
EDUTREK INTERNATIONAL INC ,65465,1999,EDUTREK INTL INC  -CL A,58-2255472
EDUTREK INTERNATIONAL INC ,65465,2000,EDUTREK INTL INC  -CL A,58-2255472
NETWORK SOLUTIONS INC ,65488,1998,NETWORK SOLUTIONS INC,52-1146119
NETWORK SOLUTIONS INC ,65488,1999,NETWORK SOLUTIONS INC,52-1146119
NEXTLINK COMMUNICATIONS INC ,65489,1998,XO HOLDINGS INC -CL A,54-1983517
NEXTLINK COMMUNICATIONS INC ,65489,1999,XO HOLDINGS INC -CL A,54-1983517
NEXTLINK COMMUNICATIONS INC ,65489,2000,XO HOLDINGS INC -CL A,54-1983517
JEVIC TRANSPORTATION INC ,65549,1998,JEVIC TRANSPORTATION,22-2373402
JEVIC TRANSPORTATION INC ,65549,1999,JEVIC TRANSPORTATION,22-2373402
PETERSEN COS ,65575,1998,PETERSEN COMPANIES  -CL A,36-4099296
L N R PROPERTY CORP ,65611,1998,LNR PROPERTY CORP,65-0777234
L N R PROPERTY CORP ,65611,1999,LNR PROPERTY CORP,65-0777234
L N R PROPERTY CORP ,65611,2000,LNR PROPERTY CORP,65-0777234
L N R PROPERTY CORP ,65611,2001,LNR PROPERTY CORP,65-0777234
L N R PROPERTY CORP ,65611,2002,LNR PROPERTY CORP,65-0777234
FAIRCHILD SEMICONDUCTOR INTL INC ,65643,2000,FAIRCHILD SEMICONDUCTOR INTL,04-3363001
ROCK OF AGES CORP ,65655,1998,ROCK OF AGES CORP  -CL A,03-0153200
ROCK OF AGES CORP ,65655,1999,ROCK OF AGES CORP  -CL A,03-0153200
ROCK OF AGES CORP ,65655,2000,ROCK OF AGES CORP  -CL A,03-0153200
ROCK OF AGES CORP ,65655,2001,ROCK OF AGES CORP  -CL A,03-0153200
ROCK OF AGES CORP ,65655,2002,ROCK OF AGES CORP  -CL A,03-0153200
PRIORITY HEALTHCARE CORP ,65681,1998,PRIORITY HEALTHCARE CP -CL B,35-1927379
PRIORITY HEALTHCARE CORP ,65681,1999,PRIORITY HEALTHCARE CP -CL B,35-1927379
PRIORITY HEALTHCARE CORP ,65681,2000,PRIORITY HEALTHCARE CP -CL B,35-1927379
PRIORITY HEALTHCARE CORP ,65681,2001,PRIORITY HEALTHCARE CP -CL B,35-1927379
PRIORITY HEALTHCARE CORP ,65681,2002,PRIORITY HEALTHCARE CP -CL B,35-1927379
HEALTHCORE MEDICAL SOLUTIONS INC ,65698,1997,FIRST CANADIAN AMER HLDG CP,43-1771999
HEALTHCORE MEDICAL SOLUTIONS INC ,65698,1998,FIRST CANADIAN AMER HLDG CP,43-1771999
HEALTHCORE MEDICAL SOLUTIONS INC ,65698,1999,FIRST CANADIAN AMER HLDG CP,43-1771999
BERINGER WINE ESTATES HLDGNS INC ,65701,1998,BERINGER WINE EST HLD  -CL B,68-0370340
BERINGER WINE ESTATES HLDGNS INC ,65701,1999,BERINGER WINE EST HLD  -CL B,68-0370340
BERINGER WINE ESTATES HLDGNS INC ,65701,2000,BERINGER WINE EST HLD  -CL B,68-0370340
CASELLA WASTE SYSTEMS INC ,65702,1998,CASELLA WASTE SYS INC  -CL A,03-0338873
CASELLA WASTE SYSTEMS INC ,65702,1999,CASELLA WASTE SYS INC  -CL A,03-0338873
CASELLA WASTE SYSTEMS INC ,65702,2000,CASELLA WASTE SYS INC  -CL A,03-0338873
CASELLA WASTE SYSTEMS INC ,65702,2001,CASELLA WASTE SYS INC  -CL A,03-0338873
CASELLA WASTE SYSTEMS INC ,65702,2002,CASELLA WASTE SYS INC  -CL A,03-0338873
METROMEDIA FIBER NETWORK INC ,65706,1998,ABOVENET INC,11-3168327
METROMEDIA FIBER NETWORK INC ,65706,1999,ABOVENET INC,11-3168327
METROMEDIA FIBER NETWORK INC ,65706,2000,ABOVENET INC,11-3168327
METROMEDIA FIBER NETWORK INC ,65706,2001,ABOVENET INC,11-3168327
AVTEAM INC ,65731,1998,AVTEAM INC  -CL A,65-0313187
AVTEAM INC ,65731,1999,AVTEAM INC  -CL A,65-0313187
AVTEAM INC ,65731,2000,AVTEAM INC  -CL A,65-0313187
C T I INDUSTRIES CORP ,65765,1998,YUNHONG GREEN CTI LTD,36-2848943
C T I INDUSTRIES CORP ,65765,1999,YUNHONG GREEN CTI LTD,36-2848943
C T I INDUSTRIES CORP ,65765,2000,YUNHONG GREEN CTI LTD,36-2848943
C T I INDUSTRIES CORP ,65765,2001,YUNHONG GREEN CTI LTD,36-2848943
C T I INDUSTRIES CORP ,65765,2002,YUNHONG GREEN CTI LTD,36-2848943
AMERICAN SKIING CO ,65776,1998,AMERICAN SKIING CO,04-3373730
AMERICAN SKIING CO ,65776,1999,AMERICAN SKIING CO,04-3373730
AMERICAN SKIING CO ,65776,2000,AMERICAN SKIING CO,04-3373730
AMERICAN SKIING CO ,65776,2001,AMERICAN SKIING CO,04-3373730
TEKGRAF INC ,65810,1998,DEGAMA SOFTWARE SOLUTIONS,58-2033795
TEKGRAF INC ,65810,1999,DEGAMA SOFTWARE SOLUTIONS,58-2033795
SONIC AUTOMOTIVE INC ,65831,1998,SONIC AUTOMOTIVE INC  -CL A,56-2010790
SONIC AUTOMOTIVE INC ,65831,1999,SONIC AUTOMOTIVE INC  -CL A,56-2010790
SONIC AUTOMOTIVE INC ,65831,2000,SONIC AUTOMOTIVE INC  -CL A,56-2010790
SONIC AUTOMOTIVE INC ,65831,2001,SONIC AUTOMOTIVE INC  -CL A,56-2010790
SONIC AUTOMOTIVE INC ,65831,2002,SONIC AUTOMOTIVE INC  -CL A,56-2010790
AFFILIATED MANAGERS GROUP INC ,65886,1998,AFFILIATED MANAGERS GRP INC,04-3218510
AFFILIATED MANAGERS GROUP INC ,65886,1999,AFFILIATED MANAGERS GRP INC,04-3218510
AFFILIATED MANAGERS GROUP INC ,65886,2000,AFFILIATED MANAGERS GRP INC,04-3218510
REALNETWORKS INC ,65899,1998,REALNETWORKS INC,91-1628146
REALNETWORKS INC ,65899,1999,REALNETWORKS INC,91-1628146
TELIGENT INC ,65901,1999,TELIGENT INC -OLD,54-1866562
TELIGENT INC ,65901,2000,TELIGENT INC -OLD,54-1866562
ELECTRIC LIGHTWAVE INC ,65907,1998,ELECTRIC LIGHTWAVE  -CL A,93-1035711
ELECTRIC LIGHTWAVE INC ,65907,1999,ELECTRIC LIGHTWAVE  -CL A,93-1035711
ELECTRIC LIGHTWAVE INC ,65907,2000,ELECTRIC LIGHTWAVE  -CL A,93-1035711
ELECTRIC LIGHTWAVE INC ,65907,2001,ELECTRIC LIGHTWAVE  -CL A,93-1035711
ELECTRIC LIGHTWAVE INC ,65907,2002,ELECTRIC LIGHTWAVE  -CL A,93-1035711
AMSURG CORP ,65967,1998,ENVISION HEALTHCARE CORP,62-1493316
AMSURG CORP ,65967,1999,ENVISION HEALTHCARE CORP,62-1493316
AMSURG CORP ,65967,2000,ENVISION HEALTHCARE CORP,62-1493316
AMSURG CORP ,65967,2001,ENVISION HEALTHCARE CORP,62-1493316
INTERVEST BANCSHARES CORP ,65971,1995,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,1996,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,1997,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,1998,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,1999,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,2000,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,2001,INTERVEST BANCSHARES CORP,13-3699013
INTERVEST BANCSHARES CORP ,65971,2002,INTERVEST BANCSHARES CORP,13-3699013
TIER TECHNOLOGIES INC ,66059,1998,OFFICIAL PAYMENTS HLDGS INC,94-3145844
TIER TECHNOLOGIES INC ,66059,1999,OFFICIAL PAYMENTS HLDGS INC,94-3145844
TIER TECHNOLOGIES INC ,66059,2000,OFFICIAL PAYMENTS HLDGS INC,94-3145844
TIER TECHNOLOGIES INC ,66059,2001,OFFICIAL PAYMENTS HLDGS INC,94-3145844
TIER TECHNOLOGIES INC ,66059,2002,OFFICIAL PAYMENTS HLDGS INC,94-3145844
BIG CITY RADIO INC ,66077,1998,BIG CITY RADIO INC  -CL A,13-3790661
BIG CITY RADIO INC ,66077,1999,BIG CITY RADIO INC  -CL A,13-3790661
BIG CITY RADIO INC ,66077,2000,BIG CITY RADIO INC  -CL A,13-3790661
BIG CITY RADIO INC ,66077,2001,BIG CITY RADIO INC  -CL A,13-3790661
BIG CITY RADIO INC ,66077,2002,BIG CITY RADIO INC  -CL A,13-3790661
FRIEDMAN BILLINGS RAMSEY GRP INC ,66085,1998,ARLINGTON ASSET INVESTMENT,54-1873198
FRIEDMAN BILLINGS RAMSEY GRP INC ,66085,1999,ARLINGTON ASSET INVESTMENT,54-1873198
FRIEDMAN BILLINGS RAMSEY GRP INC ,66085,2000,ARLINGTON ASSET INVESTMENT,54-1873198
FRIEDMAN BILLINGS RAMSEY GRP INC ,66085,2001,ARLINGTON ASSET INVESTMENT,54-1873198
FRIEDMAN BILLINGS RAMSEY GRP INC ,66085,2002,ARLINGTON ASSET INVESTMENT,54-1873198
STEELCASE INC ,66290,1998,STEELCASE INC,38-0819050
STEELCASE INC ,66290,1999,STEELCASE INC,38-0819050
STEELCASE INC ,66290,2000,STEELCASE INC,38-0819050
STEELCASE INC ,66290,2001,STEELCASE INC,38-0819050
STEELCASE INC ,66290,2002,STEELCASE INC,38-0819050
INTEGRATED ELECTRCAL SRVCS INC ,66371,1998,IES HOLDINGS INC,76-0542208
INTEGRATED ELECTRCAL SRVCS INC ,66371,1999,IES HOLDINGS INC,76-0542208
INTEGRATED ELECTRCAL SRVCS INC ,66371,2000,IES HOLDINGS INC,76-0542208
INTEGRATED ELECTRCAL SRVCS INC ,66371,2001,IES HOLDINGS INC,76-0542208
QUANTA SERVICES INC ,66446,1998,QUANTA SERVICES INC,74-2851603
QUANTA SERVICES INC ,66446,1999,QUANTA SERVICES INC,74-2851603
QUANTA SERVICES INC ,66446,2000,QUANTA SERVICES INC,74-2851603
QUANTA SERVICES INC ,66446,2001,QUANTA SERVICES INC,74-2851603
QUANTA SERVICES INC ,66446,2002,QUANTA SERVICES INC,74-2851603
S F X ENTERTAINMENT INC ,66477,1999,SFX ENTERTAINMENT INC-OLD,13-3977880
S F X ENTERTAINMENT INC ,66477,2000,SFX ENTERTAINMENT INC-OLD,13-3977880
ASSOCIATED MATERIAL INC ,66544,1999,ASSOCIATED MATERIALS LLC,75-1872487
ASSOCIATED MATERIAL INC ,66544,2000,ASSOCIATED MATERIALS LLC,75-1872487
ASSOCIATED MATERIAL INC ,66544,2001,ASSOCIATED MATERIALS LLC,75-1872487
WADDELL & REED FINANCIAL INC ,66599,1999,WADDELL&REED FINL INC  -CL A,51-0261715
WADDELL & REED FINANCIAL INC ,66599,2000,WADDELL&REED FINL INC  -CL A,51-0261715
WADDELL & REED FINANCIAL INC ,66599,2001,WADDELL&REED FINL INC  -CL A,51-0261715
COMPX INTERNATIONAL INC ,66602,1999,COMPX INTERNATIONAL INC,57-0981653
COMPX INTERNATIONAL INC ,66602,2000,COMPX INTERNATIONAL INC,57-0981653
COMPX INTERNATIONAL INC ,66602,2001,COMPX INTERNATIONAL INC,57-0981653
COMPX INTERNATIONAL INC ,66602,2002,COMPX INTERNATIONAL INC,57-0981653
BROADCOM CORP ,66708,1999,BROADCOM CORP,33-0480482
BROADCOM CORP ,66708,2000,BROADCOM CORP,33-0480482
BROADCOM CORP ,66708,2001,BROADCOM CORP,33-0480482
BROADCOM CORP ,66708,2002,BROADCOM CORP,33-0480482
FEDERATED INVESTORS INC,66731,1999,FEDERATED HERMES INC,25-1111467
FEDERATED INVESTORS INC,66731,2000,FEDERATED HERMES INC,25-1111467
FEDERATED INVESTORS INC,66731,2001,FEDERATED HERMES INC,25-1111467
FEDERATED INVESTORS INC,66731,2002,FEDERATED HERMES INC,25-1111467
AMERICAN TOWER CORP ,105365,1999,AMERICAN TOWER CORP,65-0723837
AMERICAN TOWER CORP ,105365,2000,AMERICAN TOWER CORP,65-0723837
AMERICAN TOWER CORP ,105365,2001,AMERICAN TOWER CORP,65-0723837
AMERICAN TOWER CORP ,105365,2002,AMERICAN TOWER CORP,65-0723837
ADELPHIA BUSINESS SOLUTIONS INC ,106881,1998,ADELPHIA BUSINESS SOLUTIONS,25-1669404
ADELPHIA BUSINESS SOLUTIONS INC ,106881,1999,ADELPHIA BUSINESS SOLUTIONS,25-1669404
ADELPHIA BUSINESS SOLUTIONS INC ,106881,2000,ADELPHIA BUSINESS SOLUTIONS,25-1669404
ADELPHIA BUSINESS SOLUTIONS INC ,106881,2001,ADELPHIA BUSINESS SOLUTIONS,25-1669404
PRECEPT BUSINESS SERVICES INC ,107895,1998,PRECEPT BUSINESS SVCS INC,75-2487353
PRECEPT BUSINESS SERVICES INC ,107895,1999,PRECEPT BUSINESS SVCS INC,75-2487353
US LEC CORP CL A ,109929,1999,US LEC CORP,56-2065535
US LEC CORP CL A ,109929,2000,US LEC CORP,56-2065535
US LEC CORP CL A ,109929,2001,US LEC CORP,56-2065535
SHERWOOD BRANDS INC ,110330,1998,SHERWOOD BRANDS INC,56-1349259
SHERWOOD BRANDS INC ,110330,1999,SHERWOOD BRANDS INC,56-1349259
SHERWOOD BRANDS INC ,110330,2000,SHERWOOD BRANDS INC,56-1349259
SHERWOOD BRANDS INC ,110330,2001,SHERWOOD BRANDS INC,56-1349259
SHERWOOD BRANDS INC ,110330,2002,SHERWOOD BRANDS INC,56-1349259
LOEWS CINEPLEX ENTMT CORP ,110621,1999,LOEWS CINEPLEX ENTMT CORP,13-3386485
LOEWS CINEPLEX ENTMT CORP ,110621,2000,LOEWS CINEPLEX ENTMT CORP,13-3386485
LOEWS CINEPLEX ENTMT CORP ,110621,2001,LOEWS CINEPLEX ENTMT CORP,13-3386485
CLARION COMMERCIAL HOLDINGS INC ,110724,1999,CLARION COML HOLDINGS INC,13-3988895
AVALON HOLDINGS CORP ,110802,1999,AVALON HOLDINGS CORP,34-1863889
AVALON HOLDINGS CORP ,110802,2000,AVALON HOLDINGS CORP,34-1863889
AVALON HOLDINGS CORP ,110802,2001,AVALON HOLDINGS CORP,34-1863889
AVALON HOLDINGS CORP ,110802,2002,AVALON HOLDINGS CORP,34-1863889
NEFF CORP ,110804,1999,NEFF CORP,37-1773826
NEFF CORP ,110804,2000,NEFF CORP,37-1773826
NEFF CORP ,110804,2001,NEFF CORP,37-1773826
NEFF CORP ,110804,2002,NEFF CORP,37-1773826
SFX BROADCASTING INC ,110960,1999,CAPSTAR BROADCASTING CORP,74-2833106
CLEVELAND INDIANS BASEBALL CO ,111202,1999,CLEVELAND INDIANS BASEBALL,34-1861303
GERBER CHILDRENSWEAR INC ,111530,1999,GERBER CHILDRENSWEAR INC,38-2664801
GERBER CHILDRENSWEAR INC ,111530,2000,GERBER CHILDRENSWEAR INC,38-2664801
GERBER CHILDRENSWEAR INC ,111530,2001,GERBER CHILDRENSWEAR INC,38-2664801
GERBER CHILDRENSWEAR INC ,111530,2002,GERBER CHILDRENSWEAR INC,38-2664801
MICROSTRATEGY INC ,111534,1999,MICROSTRATEGY INC,51-0323571
MICROSTRATEGY INC ,111534,2000,MICROSTRATEGY INC,51-0323571
MICROSTRATEGY INC ,111534,2001,MICROSTRATEGY INC,51-0323571
MICROSTRATEGY INC ,111534,2002,MICROSTRATEGY INC,51-0323571
UNIGRAPHICS SOLUTIONS INC ,111732,1999,UNIGRAPHICS SOLUTIONS INC,75-2728894
UNIGRAPHICS SOLUTIONS INC ,111732,2000,UNIGRAPHICS SOLUTIONS INC,75-2728894
UNIGRAPHICS SOLUTIONS INC ,111732,2001,UNIGRAPHICS SOLUTIONS INC,75-2728894
COGNIZANT TECH SOLS CORP ,111864,1999,COGNIZANT TECH SOLUTIONS,13-3728359
COGNIZANT TECH SOLS CORP ,111864,2000,COGNIZANT TECH SOLUTIONS,13-3728359
COGNIZANT TECH SOLS CORP ,111864,2001,COGNIZANT TECH SOLUTIONS,13-3728359
COGNIZANT TECH SOLS CORP ,111864,2002,COGNIZANT TECH SOLUTIONS,13-3728359
CUMULUS MEDIA INC ,112030,1999,CUMULUS MEDIA INC,82-5134717
CUMULUS MEDIA INC ,112030,2001,CUMULUS MEDIA INC,82-5134717
CUMULUS MEDIA INC ,112030,2002,CUMULUS MEDIA INC,82-5134717
M I P S TECHNOLOGIES INC ,112095,1999,MIPS TECHNOLOGIES INC,77-0322161
M I P S TECHNOLOGIES INC ,112095,2000,MIPS TECHNOLOGIES INC,77-0322161
M I P S TECHNOLOGIES INC ,112095,2001,MIPS TECHNOLOGIES INC,77-0322161
M I P S TECHNOLOGIES INC ,112095,2002,MIPS TECHNOLOGIES INC,77-0322161
GOLDEN STATE VINTNERS INC ,112718,1998,GOLDEN STATE VINTNERS INC,77-0412761
GOLDEN STATE VINTNERS INC ,112718,1999,GOLDEN STATE VINTNERS INC,77-0412761
GOLDEN STATE VINTNERS INC ,112718,2000,GOLDEN STATE VINTNERS INC,77-0412761
GOLDEN STATE VINTNERS INC ,112718,2001,GOLDEN STATE VINTNERS INC,77-0412761
GOLDEN STATE VINTNERS INC ,112718,2002,GOLDEN STATE VINTNERS INC,77-0412761
REPUBLIC BANCORP INC KY ,112721,1996,REPUBLIC BANCORP INC/KY,61-0862051
REPUBLIC BANCORP INC KY ,112721,1997,REPUBLIC BANCORP INC/KY,61-0862051
